прѣстати,V-,перестать; прекратиться
прѣстатие,Nb,
прѣстаяти,V-,
прѣстолъ,Nb,престол; алтарь
прѣстояние,Nb,
прѣстояти,V-,
прѣстрадати,V-,
прѣступати,V-,переходить; преступать; переступать (с ноги на ногу)
прѣступити,V-,преступить
прѣступление,Nb,нарушение; грех
прѣступьникъ,Nb,
прѣступьныи,A-,
прѣсыпати,V-,
прѣсыщение,Nb,
прѣсьныи,A-,
прѣсѣдѣти,V-,
прѣсѣкати,V-,
прѣсѣчение,Nb,
прѣтваряти,V-,
прѣтворити,V-,
прѣтирати,V-,
прѣтити,V-,
прѣтичь,Ne,Претич
прѣтрѣбовати,V-,
прѣтъкнути,V-,
прѣтъргнути,V-,
прѣтыкание,Nb,
прѣтыкати,V-,
прѣтьрзати,V-,
прѣтьрпѣвати,V-,
прѣтьрпѣти,V-,претерпеть
прѣудобреныи,A-,
прѣудобрити,V-,
прѣужасьныи,A-,
прѣукрасити,V-,
прѣумъноженыи,A-,
прѣуничижити,V-,
прѣуспѣвати,V-,
прѣухытрити,V-,
прѣхвальныи,A-,
прѣхватати,V-,
прѣходити,V-,переходить
прѣчистыи,A-,пречистый
прѣчудьныи,A-,чудесный; прекрасный
прѣчьстьныи,A-,
прѣчьстьнѣ,Df,
прѣщедрыи,A-,
прѣщение,A-,
прѣщение,Nb,
прѣяти,V-,
псалъмопѣвьць,Nb,
псалъмъ,Nb,псалом
псалъмьскыи,A-,
псалътырь,Nb,псалтырь
псалътыря,Nb,
пубьксаръ,Ne,Пубексар
пугъвица,Nb,
пудикъ,Nb,
пудъ,Nb,
пуживати,V-,
пузырь,Nb,
пупъ,Nb,
пускати,V-,пускать
пустити,V-,пустить
пустозерье,Ne,Пустозерье
пустозерьскыи,A-,пустозерский
пустосвятъ,Nb,
пустота,Nb,
пустошь,Nb,
пустошьныи,A-,пустой; ничтожный
пустыи,A-,пустой; пустынный
пустыни,Nb,пустыня; пустынь
пустыница,Nb,
пустынька,Nb,
пустыньникъ,Nb,
пустыньножитель,Nb,
пустыньножительство,Nb,
пустыньнолюбьць,Nb,
пустыньныи,A-,
путивль,Ne,
путины,Nb,
путь,Nb,путь; дорога; путешествие; поход; порядок; право прохода; *показать путь: изгнать
путьникъ,Nb,
путьша,Ne,Путьша
путьшинъ,A-,Путьшин
путята,Ne,Путята
пухнути,V-,
пухъ,Nb,
пучина,Nb,
пушька,Nb,пушка; ружьё
пушькарь,Nb,
пушькарьскыи,A-,
пушьчьныи,A-,
пуща,Nb,
пущати,V-,пускать; метать
пущение,Nb,
пущии,A-,худший; больший; низший
пъктъ,Ne,
пълатяныи,A-,
пълзати,V-,
пълзти,V-,
пълководьць,Nb,
пълкъ,Nb,войско; полк; лагерь; битва; поход
пълныи,A-,полный
пълсть,Nb,
пълтевыи,A-,
пълчище,Nb,
пъртити,V-,портить
пъртище,Nb,
пъртъ,Nb,кусок ткани; одежда; топор; длинный нож
пъртъкы,Nb,
пъртьныи,A-,
пършане,Nb,
пъря,Nb,парус
пътеньць,Nb,
пътица,Nb,птица
пътиць,Nb,
пътичии,A-,
пыль,Nb,
пытати,V-,спрашивать; рассматривать
пытька,Nb,
пыхнути,V-,
пышьныи,A-,богатый
пьние,Nb,пни (собирательное)
пьнь,Nb,
пьрво,Df,
пьрвое,Df,сначала; впервые; в первую очередь; раньше
пьрвозьданыи,A-,
пьрвомученикъ,Nb,
пьрвообразуемыи,A-,
пьрвыи,Mo,первый
пьрвѣе,Df,
пьрвѣньць,Nb,
пьрмь,Ne,пермь
пьрси,Nb,грудь
пьрстъ,Nb,палец
пьрсть,Nb,земной прах; пыль
пьрстьнь,Nb,перстень
пьртуевъ,Ne,
пьрьць,Nb,перец
пьря,Nb,
пьря,Nb,спор
пьрѣти,V-,
пьсати,V-,писать
пьсии,A-,
пьсина,Nb,
пьстрота,Nb,
пьстрыи,A-,
пьстрядь,Nb,
пьсъ,Nb,собака
пьсьць,Nb,
пьхати,V-,
пьхъчиничь,Ne,
пьшеница,Nb,пшеница
пьшеничьныи,A-,
пьшено,Nb,пшено
пьщевати,V-,
пяльчьныи,A-,
пянтикостьныи,A-,
пята,Nb,
пятъкъ,Nb,пятница
пятыи,Mo,пятый
пять тысячь,Ma,5000
пять,Ma,5
пятьдесятъ,Ma,50
пятьдесятьныи,Mo,пятидесятый
пятьнадесять,Ma,15
пятьнадесять,Mo,
пятьница,Nb,пятница
пятьсътъ,Ma,500
пятья,Df,
пѣвьць,Nb,
пѣна,Nb,
пѣние,Nb,пение; богослужение
пѣнка,Nb,
пѣнязь,Nb,
пѣснотворьць,Nb,
пѣснь,Nb,песнь; песня
пѣсньныи,A-,
пѣсоченъ,Ne,Песочен
пѣсочьнъ,Ne,
пѣстунъ,Nb,
пѣсъкъ,Nb,
пѣсъчьныи,A-,
пѣсьчьныи,A-,
пѣти,V-,петь; совершать богослужение
пѣтие,Nb,
пѣшеходъ,Nb,
пѣшии,A-,пеший
пѣшьць,Nb,пеший воин
раба,Nb,
рабастъ,Ne,Рабаст (Аравия?)
рабии,A-,
рабище,Nb,
раболѣпьно,Df,раболепно
работа,Nb,рабство; служба; работа
работати,V-,быть рабом; служить; работать
работьникъ,Nb,
работьныи,A-,
рабъ,Nb,раб; слуга
рабыни,Nb,рабыня
равьнити,V-,
равьно,Df,равно
равьнообразовати,V-,
равьныи,A-,равный
равьнѣ,Df,
рагуила,Ne,
рагуило,Ne,
рагуиловичь,Ne,Рагуилович
рагуилъ,Ne,Рагуил
рагъкавеи,Ne,Рангаве
рагымелъло,F-,
рагыму,F-,
рагымъ,F-,
ради,R-,ради; за; из-за
радивилъ,Ne,
радило,Ne,
радиловъ,Ne,
радимичи,Nb,радимичи
радимичь,Ne,радимичи
радимъ,Ne,Радим
радиносъ,Ne,
радити,V-,думать; заботиться
радованьныи,A-,
радовати,V-,возвр: радоваться
радонѣжь,Ne,
радонѣжьскыи,A-,радонежский
радославъ,Ne,
радость,Nb,радость
радостьныи,A-,
радостьнѣ,Df,
радосынь,Ne,
радошьныи,A-,
радощи,Nb,
радъко,Ne,Радко
радыи,A-,рад
радятинъ,A-,
радѣти,V-,
ражати,V-,рожать; рождать
раждещи,V-,разжечь; возбудить
разбивати,V-,
разбити,V-,разбить; разрушить
разбогатѣти,V-,
разбои,Nb,разбой; убийство
разбоиникъ,Nb,разбойник
разбоиничьскы,Df,
разболочи,V-,
разболѣти,V-,возвр: заболеть
разбѣгнути,V-,
разваляти,V-,
развести,V-,
разводие,Nb,
разволочи,V-,
развратити,V-,извратить; исказить
развратьникъ,Nb,
разврѣсти,V-,
развѣ,Df,разве только; разве
развѣ,R-,кроме; за исключением
развѣшивати,V-,
развѣяти,V-,
разганяти,V-,
разглядати,V-,
разгнѣвати,V-,разгневать
разгнѣвити,V-,
разговаривати,V-,
разгонити,V-,
разгорѣти,V-,
разграбити,V-,разграбить
разграбление,Nb,
разграбливати,V-,
разградити,V-,
разгънати,V-,
разгънути,V-,
раздавати,V-,
раздати,V-,
раздаяти,V-,раздавать
раздраждити,V-,
раздробляти,V-,
раздрушити,V-,
раздрѣшати,V-,
раздрѣшити,V-,
раздувати,V-,
раздьрати,V-,
раздѣление,Nb,
раздѣлити,V-,разделить
раздѣльно,Df,раздельно
раздѣляти,V-,разделять
разжечи,V-,
разжигати,V-,
разжьжение,Nb,
разити,V-,возвр: разойтись; разбежаться; распространиться
разливати,V-,разливать; *сльзами разливатися: исходить слезами
различьныи,A-,различный; разнообразный
разлияти,V-,
разломати,V-,
разлучати,V-,
разлучение,Nb,
разлучити,V-,
размыслити,V-,
размыти,V-,
размышление,Nb,
размышляти,V-,
размѣрити,V-,измерить
размѣсити,V-,
размѣшение,Nb,
разнаменати,V-,
разнести,V-,
разносити,V-,
разньствовати,V-,
разорение,Nb,
разорити,V-,уничтожить; разрушить
разоряти,V-,
разрушити,V-,разрушить; разделить; прекратить
разрыти,V-,
разрѣшати,V-,
разрѣшение,Nb,
разрѣшити,V-,
разумивыи,A-,
разумливыи,A-,
разумъ,Nb,разум; познание; понимание; значение
разумьно,Df,разумно
разумьныи,A-,разумный; мудрый; понятный
разумѣвати,V-,
разумѣние,Nb,
разумѣти,V-,понимать/понять; знать/познать; думать/подумать
разъбьрати,V-,
разълазька,Nb,
разълѣзти,V-,
разъсълати,V-,
разьно,Df,отдельно; по-разному
разьноличьныи,A-,
разьныи,A-,
разѣвати,V-,
раи,Nb,рай
раискыи,A-,райский
рака,Nb,рака
раклии,Ne,Ираклий
рало,Nb,
рамо,Nb,
рамяно,Df,
рамянѣ,Df,
рана,Nb,рана; болезнь; удар
ранити,V-,
рано,Df,рано
раныи,A-,
раньныи,A-,ранний
расварити,V-,
расверѣпѣти,V-,
расказати,V-,
расказывати,V-,
раскласти,V-,
расколъ,Nb,
раскопати,V-,раскопать; разрушить
раскрасти,V-,
раскропити,V-,
раслабление,Nb,
раслабѣти,V-,расслабнуть; дряхлеть
расмѣяти,V-,
расолити,V-,
распалати,V-,
распалина,Nb,
распалити,V-,
распасти,V-,устроить
распасти,V-,возвр: обвалиться; распасться
распинати,V-,
расплакати,V-,
расплодити,V-,
распопъ,Nb,
распороти,V-,
распоясати,V-,
распрашати,V-,
распрашивати,V-,
распродати,V-,
распространити,V-,
распространяти,V-,
распрострѣти,V-,
распрящи,V-,
распудити,V-,
распустити,V-,распустить
распутие,Nb,
распущати,V-,
распытати,V-,
распытовати,V-,
распьря,Nb,распря
распьрѣти,V-,
распяти,V-,распять
распятие,Nb,распятие
распѣвъ,Nb,
рассаживати,V-,
рассечи,V-,
рассудити,V-,
рассуждати,V-,
рассылати,V-,
рассытити,V-,
рассѣкати,V-,
растаскати,V-,
растачивати,V-,
растаяти,V-,
растваряти,V-,
растворение,Nb,
растворити,V-,
расте,F-,
растение,Nb,
растесати,V-,
расти,V-,расти
растинати,V-,
растовьци,Ne,Растовцы
растопорити,V-,
расточити,V-,разогнать; разослать
растрѣляти,V-,
раступити,V-,возвр: расступиться
растъ,F-,
растъргнути,V-,
растьляти,V-,
растьрзати,V-,
растѣкати,V-,
расудительныи,A-,
расудити,V-,обсудить; жити не расудя себе: жить не по средствам
расудьныи,A-,
расужати,V-,рассуждать
расуждати,V-,рассуждать
расужение,Nb,суждение
расути,V-,
расхоронити,V-,
расхытание,Nb,
расхыщение,Nb,
расширяти,V-,
расъматряти,V-,
расъмотрити,V-,
расъмотрѣние,Nb,
расъплата,Nb,
расыпати,V-,рассыпать; возвр: уничтожаться
расьрдити,V-,
расѣкати,V-,
расѣсти,V-,
расѣчение,Nb,
расѣщи,V-,рассечь
расѣяти,V-,
ратаи,Nb,
ратаиныи,A-,
ратиборичь,Ne,Ратиборич
ратиборъ,Ne,Ратибор
ратити,V-,
ратманъ,Nb,
ратовати,V-,
рать,Nb,войска; война
ратьмиръ,Ne,
ратьмирь,A-,
ратьникъ,Nb,
ратьныи,A-,военный
рафли,Nb,книга для гадания
рахиль,Ne,Рахиль
рахмамъ,F-,
рахману,F-,
рачение,Nb,
рачитель,Nb,
рачити,V-,соизволить
раширяти,V-,
рая,Nb,
ребро,Nb,ребро
ревугы,Nb,
редедя,Ne,Редедя
ремень,Nb,
ременьныи,A-,
ремьствьникъ,Nb,
ремьствьница,Nb,
репьня,Ne,Репня
реть,Nb,
речение,Nb,
речи,V-,сказать; говорить
решето,Nb,решето
решетъчька,Nb,
рещи,V-,сказать; говорить; спросить; ответить; отвечать
рига,Ne,Рига
ригати,V-,
рижанинъ,Nb,рижанин
рижьскыи,A-,
риза,Nb,риза; одежда
риза,Ne,
ризничии,A-,
ризьныи,A-,
рикнути,V-,
римлянинъ,Nb,римлянин
римовъ,Ne,Римов
римъ,Ne,Рим
римъ,Ne,
римьскыи,A-,римский
ринути,V-,
ристати,V-,скакать; бегать быстро
риторика,Nb,
риторъ,Nb,
роалдъ,Ne,Роальд
роба,Nb,раба
робеночекъ,Nb,
робенъкъ,Nb,ребенок
робии,A-,
робити,V-,
робичичь,Nb,
робия,Ne,Робия
робота,Nb,
роботати,V-,
роботити,V-,
робя,Nb,ребенок
робятишьки,Nb,ребятишки
робятка,Nb,
робячии,A-,
ровоамъ,Ne,Ровоам
ровьнати,V-,
ровьныи,A-,
ровьняти,V-,
рогалия,Nb,
рогатина,Nb,
рогатыи,A-,
роговичь,Ne,Рогов
рогожа,Nb,
рогожька,Nb,
рогозинка,Nb,
рогъ,Nb,рог; изогнутый конец
рогъволодъ,Ne,Рогволод
рогъволожь,A-,
рогънѣдинъ,A-,Рогнедин
рогънѣдь,Ne,Рогнеда
родила,Nb,
родинъ,Nb,родственник
родины,Nb,
родионовичь,Ne,Родионович
родионъ,Ne,Родион
родитель,Nb,родитель
родительница,Nb,
родительскыи,A-,родительский
родити,V-,родить; возвр: родиться; производиться
родока,Ne,Родока (Родос?)
родъ,Nb,род; родственники; поколение; предок
родьныи,A-,родственный
родьня,Nb,
родьня,Ne,
родьство,Nb,
рожа,Nb,
рождение,Nb,рождение
рожение,Nb,рождение; отпрыск; родина
рожьне,Ne,Рожне
рожьнъ,Nb,
рожьнь,A-,
рожьство,Nb,рождение; Рождество
рожьствьныи,A-,
розбивати,V-,
розбити,V-,разбить; повредить
розбоиникъ,Nb,
розбьрати,V-,
розбѣгнути,V-,
розбѣжати,V-,
розвалити,V-,
розвести,V-,
розводити,V-,
розводьныи,A-,
розвозити,V-,
розвязати,V-,
розвякати,V-,
розвѣщати,V-,
розгляда,Nb,
розглядати,V-,
розгнѣвати,V-,
розгнѣвити,V-,
розговаривати,V-,
розговѣти,V-,
розгонъ,Nb,
розгоняти,V-,
розграбити,V-,разграбить
роздати,V-,
роздаяти,V-,
роздрубити,V-,
роздрушити,V-,
роздѣлити,V-,
розирати,V-,
розити,V-,возвр: разойтись; израсходоваться
розломати,V-,
розмълвити,V-,
розратити,V-,
розути,V-,
розъняти,V-,
розъяти,V-,
розъѣсти,V-,
розьноличьныи,A-,
розьныи,A-,разный
рокомъ,Ne,Роком (Ракома)
ролеиныи,A-,
ролииныи,A-,
ролия,Nb,
ролфъ,Ne,
романовичь,Ne,
романовъ,A-,
романовьскыи,A-,романовский
романъ,Ne,Роман (Рамон)
ромьнъ,Ne,Ромен
ропата,Nb,
роса,Nb,
роскачати,V-,
роскласти,V-,
роскрыти,V-,
росолъ,Nb,рассол
росольникъ,Nb,
росолялъ,F-,
роспросъ,Nb,
роспросьныи,A-,
роспустити,V-,
роспьрѣти,V-,
россвѣтати,V-,
россия,Ne,Россия
роставити,V-,
роставляти,V-,
ростворити,V-,
ростеряти,V-,
ростиславичь,Ne,
ростиславль,A-,
ростиславляя,Ne,
ростиславъ,Ne,Ростислав
ростити,V-,
ростихъ,Ne,
ростовъ,Ne,Ростов
ростовьскыи,A-,ростовский
ростовьць,Nb,ростовец
росточити,V-,
ростричи,V-,
рострѣляти,V-,
рострѣти,V-,
ростъ,Nb,
рость,Nb,
ростягати,V-,
ростязати,V-,
ростянути,V-,
ростяти,V-,
росудити,V-,
росути,V-,
росходъ,Nb,расходы
росъмотрити,V-,
росытити,V-,
рось,Nb,
росѣчи,V-,
рота,Nb,клятва
ротьныи,A-,
рощение,Nb,
ртищь,Ne,
рубаха,Nb,
рубашька,Nb,рубашка
рубежь,Nb,
рубити,V-,
рубль,Nb,рубль; короткая палка
рубсти,V-,
рубьць,Nb,
рувимъ,Ne,Рувим
ругание,Nb,
ругатель,Nb,
ругати,V-,бранить; высмеивать
ругодивъ,Ne,
руда,Nb,
руда,Ne,
рудавъ,A-,
рудица,Nb,
рудьныи,A-,
ружье,Nb,
ружьникъ,Nb,
рука,Nb,рука; согласие; власть; порука; попечение
рукавица,Nb,
рукавъ,Nb,
руковожение,Nb,
рукодѣлие,Nb,рукоделия; ручная работа
рукодѣльецо,Nb,
рукодѣльникъ,Nb,
рукодѣльничати,V-,
рукодѣльныи,A-,ремесленник; занимающийся ремеслом
рукополагати,V-,
рукоположити,V-,
рукоять,Nb,
рулавъ,Ne,
руно,Nb,
руса,Ne,
русакъ,Nb,
русалия,Nb,
русинъ,Nb,русин
русичь,Nb,
русия,Ne,Россия
русь,Nb,
русь,Ne,Русь
русьскы,Df,по-русски
русьскыи,A-,русский
рути,V-,
рутъ,Ne,
рухлишко,Nb,
рухло,Nb,
рухлядь,Nb,имущество; запас
рухолло,F-,
ручаи,Nb,
ручаи,Ne,Ручай
ручии,Nb,
ручица,Nb,
ручьныи,A-,
рушити,V-,
ръвати,V-,
ръвение,Nb,
ръвъ,Nb,ров
ръжаныи,A-,ржаной
ръжати,V-,
ръжь,Nb,
ръкътати,V-,
ръпътание,Nb,
ръпътати,V-,
ръсь,Nb,
ръсь,Ne,Рось
рътищевъ,Ne,Ртищев
рътъ,Nb,рот
ръша,Ne,Орша
рыба,Nb,рыба
рыбии,A-,
рыбица,Nb,
рыболовъ,Nb,рыболов
рыбъка,Nb,
рыбьныи,A-,рыбный
рыгнути,V-,
рыдание,Nb,рыдание
рыдати,V-,рыдать
рыжии,A-,
рыжикъ,Nb,рыжик
рыкати,V-,
рыкнути,V-,
рыло,Nb,
рыльскъ,Ne,
рыскати,V-,
рысь,Nb,
рыти,V-,
рычагъ,Nb,
рьвьнивыи,A-,
рьвьние,Nb,
рьвьнитель,Nb,
рьвьновати,V-,быть ревностным; подражать; ревновать
рьвьность,Nb,
рьвьныи,A-,
рьдька,Nb,
рьжевъка,Ne,
рьль,Nb,
рьмьша,Ne,
рюаръ,Ne,
рюриковичь,Ne,
рюриковъ,A-,Рюриков
рюрикъ,Ne,Рюрик
рюти,V-,
рядити,V-,выстроить (войска); управлять; возвр: договориться
рядовичь,Nb,
рядъ,Nb,порядок; слой; соглашение; завещание; чин; ряд; купеческая община в Новгороде и Пскове
рязань,Ne,Рязань
рязаньскыи,A-,рязанский
рязаньць,Nb,
рѣдъкыи,A-,
рѣзана,Nb,
рѣзание,Nb,
рѣзати,V-,резать; вырезать
рѣзоимство,Nb,
рѣзъ,Nb,процент
рѣи,Ne,Рей
рѣка,Nb,река
рѣнь,Nb,
рѣпа,Nb,репа
рѣпиньныи,A-,
рѣпьня,Nb,
рѣсьнота,Nb,
рѣчистыи,A-,
рѣчицѣ,Ne,
рѣчь,Nb,речь; заявление; сообщение; язык
рѣчька,Nb,
рѣчька,Ne,
рѣчьныи,A-,
рѣшетъка,Nb,
рѣшетьныи,A-,
сабля,Nb,сабля
сава,Ne,Сава; Савва (имя)
сава,Ne,Саве (город в Иране)
саванъ,Nb,
саваофъ,Ne,Саваоф
саватии,Ne,Савватий
саватия,Ne,
савинъ,A-,Саввин
савъкинъ,A-,
сагадакъ,Nb,
садило,Nb,
садити,V-,сесть; покрыть; возвр: поселиться
садъ,Nb,
садьникъ,Nb,
сажати,V-,
сажение,Nb,
сажень,Nb,сажень
сакзя,Ne,Сакзя
сакла,F-,
сакласынъ,F-,
саковъ,Ne,Саков
сална,Ne,
сало,Nb,сало
саловъ,Ne,Салов
салтанъ,Nb,султан
сальныи,A-,
сальце,Nb,
самария,Ne,Самария
само,Df,
самовидьць,Nb,очевидец
самовластьць,Nb,
самоврѣменьныи,A-,
самодьржьство,Nb,
самодьржьць,Nb,
самолюбие,Nb,
самочиние,Nb,
самоядь,Ne,самоеды
сампсонъ,Ne,
самуилъ,Ne,Самуил
самъ,Pd,сам; самый
сандалъ,Nb,сандал
сани,Nb,сани
сановьникъ,Nb,сановник
сановьныи,A-,
санокъ,Ne,
санолюбие,Nb,
санолюбьць,Nb,
санъ,Nb,
санъ,Ne,Сан (река)
санъчакъбеи,Nb,
сапогъ,Nb,башмак
сапогынь,Ne,
сапожьникъ,Nb,
сапожьныи,A-,
сараевъ,A-,
сараи,Ne,Сарай
саракыне,Nb,сарацины
сарафанъ,Nb,
сардания,Ne,Сардания
саринъ,A-,
саринъ,Nb,
сармати,Nb,сарматы
сарра,Ne,Сарра
сарѣ,Ne,Сар (Сара)
сатана,Ne,Сатана
сатанаилъ,Ne,Сатанаил
сатъ,F-,
саукъ,Ne,Саук
саулъ,Ne,Саул
сахаръ,Nb,сахар
сахарьныи,A-,сахарный
сваръ,Nb,
сватити,V-,
сватъ,Nb,
сватьба,Nb,
свеи,Nb,немец; швед
свекла,Nb,
свекольныи,A-,
свекры,Nb,
свергнути,V-,
сверкати,V-,
свертѣти,V-,
сверчокъ,Nb,
сверѣповати,V-,
сверѣпыи,A-,
свидѣтельствовати,V-,
свинина,Nb,
свиния,Nb,свинья
свинорътъ,Ne,
свиныи,A-,
свиньць,Nb,
свирѣльникъ,Nb,
свиснути,V-,
свистъ,Nb,
свита,Nb,сорочка
свитати,V-,
свобода,Nb,свобода; слобода
свободити,V-,освободить; возвр: освободиться
свободьно,Df,
свободьныи,A-,свободный; не облагаемый налогом
свобожати,V-,
свои,Nb,свеи
свои,Pt,свой
своиствие,Nb,
своиствьныи,A-,
своякъ,Nb,
святитель,Nb,священник; святитель
святительскыи,A-,святительский
святити,V-,освятить
свято,Nb,
святолѣпьныи,A-,
святопълкъ,Nb,
святопълкъ,Ne,Святополк
святопълчичь,Ne,Святополков
святопълчь,A-,Святополков
святопълчь,Ne,Святополков
святославичь,Ne,Ставтославов
святославль,A-,Святославов
святославль,Ne,Святославль
святославъ,Ne,Святослав
святославьць,Ne,
святость,Nb,
святотатьство,Nb,
святоша,Ne,Святоша
святъкъ,Nb,
святыи,A-,святой
святыни,Nb,святыня; святость; святое причастие
свящати,V-,
священие,Nb,
священикъ,Nb,священник
священичьскыи,A-,священнический
священичьство,Nb,
священыи,A-,священный; священнический
священьноинокъ,Nb,
священьство,Nb,
свѣжии,A-,свежий
свѣискыи,A-,
свѣналъдичь,Ne,Свенельдов
свѣнь,Ne,Свен
свѣньлдъ,Ne,Свенельд
свѣньлжь,A-,
свѣтати,V-,
свѣтило,Nb,свет; подсвечник
свѣтильникъ,Nb,светильник; свет; светило
свѣтильно,Nb,
свѣтити,V-,светить; зажечь; осветить
свѣтодавьць,Nb,
свѣтозарьныи,A-,
свѣтоносьныи,A-,
свѣтъ,Nb,свет; огонь; сияние; мир
свѣтычь,Nb,
свѣтьло,Df,светло; радостно
свѣтьлобльщати,V-,
свѣтьлость,Nb,
свѣтьлыи,A-,светлый; блестящий; освещенный; праздничный; славный
свѣтѣние,Nb,
свѣча,Nb,
свѣчька,Nb,
свѣща,Nb,свеча; свет; светильник
се,I-,вот; это
себе,Pk,себя; -ся
севастѣя,Ne,Сивас; Себастия
сегда,Df,
седмица,Nb,
седмишьды,Df,
седмохълмьныи,A-,
седмыи,A-,
седмыи,Mo,седьмой
седмь тысячь,Ma,
седмь,Ma,7
седмьдесятица,Nb,
седмьдесятъ,Ma,70
седмьнадесять,Ma,17
седмьнадесять,Mo,
седьлати,V-,
седьло,Nb,седло
седьльныи,A-,
селедовыи,A-,
селивестръ,Ne,Селивестр
селико,Df,
селикыи,A-,
селитва,Nb,
село,Nb,село; жилище; поселок; поле
селукъ,Ne,
селунь,Ne,Солунь (Салоники)
сельдь,Nb,
селько,Df,
сельскыи,A-,сельский
сельце,Nb,
сельчанинъ,Nb,
селята,Ne,
семеновичь,Ne,
семеновъ,A-,
семенъка,Ne,
семеонъ,Ne,Симеон
семеонь,A-,
семеръ,Ma,семеро
семое,Ne,
семъжина,Nb,
семыи,Mo,седьмой
семынь,Ne,
семь,Ne,Семь (река)
семьдесятъ тысячь,Ma,
семьдесятъ,Ma,
семько,Ne,
семьсътъ,Ma,700
семьюнъ,Nb,
семьюнъ,Ne,
сенадикъ,Nb,
сенаръ,Ne,Сенар
сенаторъ,Nb,
сентябрь,Nb,
сенъзякъ,Ne,Сензяк
сеньсень,F-,
серафимовидьць,Nb,
серафимъ,Nb,
серафимьскыи,A-,
сергиевъ,A-,
сергии,Ne,Сергий
сердити,V-,
сердитовати,V-,
серебро,Nb,
серебрьныи,A-,
серегеръ,Ne,
середа,Nb,
середина,Nb,
середъка,Nb,
середьнии,A-,
серетъ,Ne,
сермяжьныи,A-,
серпизовичь,Ne,
серухъ,Ne,Серух
сестра,Nb,сестра
сестреница,Nb,
сестричичь,Nb,
си,Df,же
сибирь,Ne,Сибирь
сибирьскыи,A-,сибирский
сиговыи,A-,
сигъ,Nb,
сидоръ,Ne,
сидѣлець,Nb,
сизыи,A-,
сии,Pd,этот; сей
сииже,Pd,тот же самый
сикеотъ,Ne,
сикилия,Ne,Сицилия
сикишь,F-,
сила,Nb,сила; значение; насилие; войска
силка,Nb,
сильвестръ,Ne,Сильвестр
сильнище,Ne,
сильно,Df,сильно; очень
сильныи,A-,сильный; мощьный; жестокий
силянъ,Ne,Силян
симановъ,A-,Симонов
символъ,Nb,*символъ вѣры: Символ веры
симеоновъ,A-,Симеонов
симеоновьна,Ne,Симеоновна
симеонъ,Ne,Симеон
симеонь,A-,
симовъ,A-,Симов
симоновъ,A-,
симоновьскыи,A-,
симонъ,Ne,Симон
симъ,Ne,Сим
синаискыи,A-,синайский
синеусъ,Ne,Синеус
синии,A-,
синкелъ,Nb,
синклитъ,Nb,синклит
синодикъ,Nb,
синопия,Ne,Синоп
синъгуръла,Nb,
синъко,Ne,Синко
сионъ,Ne,Сион
сирии,Nb,
сиринъ,Nb,сирин
сирия,Ne,Сирия
сиромаха,Nb,
сирота,Nb,сирота
сиротина,Nb,сиротина
сиротъка,Nb,сиротка
сирыи,A-,осиротевший
сирѣчь,Df,то есть
сисинии,Ne,Сисиний
сито,Nb,
ситьныи,A-,
ситьце,Nb,
сифовъ,A-,Сифов
сифъ,Ne,Сиф
сице,Df,так
сицевыи,A-,такой
сиции,A-,такой
сия,F-,
сияние,Nb,
сияти,V-,сиять
скакати,V-,скакать; прыгать
скала,Nb,
скамия,Nb,
скарѣдие,Nb,
скарѣдьныи,A-,
скатерть,Nb,скатерть
скважьня,Nb,
сквозѣ,R-,сквозь
сквьрна,Nb,нечистота; скверна
сквьрнавыи,A-,
сквьрнитель,Nb,
сквьрнословие,Nb,ругань
сквьрнословьць,Nb,
сквьрнотворити,V-,
сквьрныи,A-,
сквьрньныи,A-,
скевавъ,A-,
скима,Nb,схима
скиригаило,Ne,
сковорода,Nb,
сковородъка,Nb,
скокание,Nb,
сколота,Nb,
сколько,Dq,
сколько,Du,сколько
сколькыи,Pi,сколько
скоморохъ,Nb,
скопъ,Nb,
скопьць,Nb,
скопьчина,Nb,
скора,Nb,шкура
скордятичь,Ne,
скоро,Df,скоро; тотчас
скоромьныи,A-,скоромный
скоронъ,Nb,
скорописьць,Nb,
скоропослушьливыи,A-,
скоръпии,Nb,
скоръпия,Nb,
скорыи,A-,скорый; внезапный; быстро развивающийся
скотии,A-,
скотина,Nb,скотина
скотъ,Nb,скот
скотьница,Nb,
скотьскы,Df,скотски
скочити,V-,прыгнуть; быстро бежать; спрыгнуть
скрозѣ,R-,сквозь
скропати,V-,
скръгътати,V-,
скрыль,Nb,кусок; ломоть
скудати,V-,
скудити,V-,
скудость,Nb,скудость; недостаточность
скудота,Nb,
скудьныи,A-,
скудѣльница,Nb,
скудѣние,Nb,
скупѣ,Df,вместе
скутъ,Nb,
скуфия,Nb,монашеский головной убор
скуфия,Ne,Скифия
скуфъ,Ne,Скиф
скуфь,Nb,
скърбь,Nb,скорбь; страдание
скърбьныи,A-,скорбный; страдающий; причиняющий страдания
скърбѣти,V-,страдать; скорбеть
скърмленьникъ,Nb,
скытати,V-,
скѣдия,Nb,
слабость,Nb,
слабоумие,Nb,слабоумие
слабыи,A-,
слава,Nb,слава
славии,Nb,
славити,V-,прославлять
славлии,Ne,Славлий (река)
славословие,Nb,славословие
славословити,V-,
славословление,Nb,
славьно,Ne,
славьныи,A-,славный
славьньскыи,A-,
славята,Ne,Славята
сладити,V-,
сладость,Nb,
сладъко,Df,сладко
сладъкыи,A-,сладкий; сладостный
